EC,OutsideFarm-13,OutsideFarm-9,Baseline-28,Baseline-17,Baseline-4,Baseline-27,Baseline-13,Baseline-21,Baseline-16,Baseline-29,Baseline-8,Baseline-5,OutsideFarm-6,OutsideFarm-7,OutsideFarm-3,Baseline-1,OutsideFarm-11,Baseline-25,TxAntibiotic-10,Baseline-11,TxAntibiotic-2,OutsideFarm-1,Baseline-31,OutsideFarm-2,Baseline-14,Baseline-20,Baseline-30,Baseline-32,Baseline-7,Baseline-9,TxAntibiotic-1,Baseline-24,Baseline-12,TxAntibiotic-5,TxAntibiotic-3,OutsideFarm-4,Baseline-3,Baseline-10,Baseline-6,TxAntibiotic-12,TxAntibiotic-6,OutsideFarm-5,TxAntibiotic-7,Baseline-2,OutsideFarm-10,Baseline-19,OutsideFarm-8,TxAntibiotic-8,Baseline-18,TxAntibiotic-4,TxAntibiotic-9,OutsideFarm-12,Baseline-33,Baseline-22,Baseline-23,TxAntibiotic-11,Baseline-26,Baseline-15,Neg-1,Neg-2,Neg-4,Neg-3,Neg-5,SequencingBlank,Neg-6
3.2.1.21,0.000712677,0.000899577,0.00082697,0.000759752,0.000924293,0.000729678,0.000901277,0.000788839,0.000917432,0.000937542,0.000926019,0.000913964,0.000890475,0.000790879,0.00100107,0.000953235,0.000899959,0.000909613,0.000780293,0.000926906,0.000933117,0.000960594,0.000565379,0.000924977,0.00098331,0.000979416,0.000879449,0.000918292,0.000921158,0.000895523,0.000906603,0.000728011,0.000922325,0.000880937,0.000897041,0.000982465,0.000955891,0.000930044,0.000919683,0.000728448,0.000835656,0.000914644,0.000694519,0.001023596,0.000915298,0.000886766,0.000791703,0.000829038,0.000868957,0.000902628,0.000705503,0.000692188,0.0006571,0.000880513,0.000808584,0.0007743,0.000720164,0.000776375,0.000813273,0.001040835,0.000583095,0.001032779,0.001046944,0.000480538,0.00058677
3.2.1.22,0.001293691,0.00215313,0.002592379,0.002586895,0.002248129,0.002363251,0.00228178,0.00438613,0.002214109,0.002015849,0.00218519,0.002109945,0.002091672,0.002601167,0.002161015,0.00219221,0.001825411,0.002050801,0.003138691,0.002289902,0.002190918,0.002183088,0.002668352,0.002130991,0.002230568,0.002080924,0.001956049,0.002082392,0.002103971,0.0021802,0.002401027,0.002294272,0.002234466,0.002093594,0.002225495,0.002089286,0.00199386,0.003060569,0.002457011,0.002125461,0.002249019,0.002125046,0.003841896,0.002471126,0.002115844,0.002201825,0.00231219,0.002305139,0.002157134,0.002334394,0.01159151,0.002253085,0.002349585,0.002287343,0.002330758,0.002448543,0.00217857,0.002240325,0.002482683,0.002460177,0.002330499,0.002581508,0.002361664,0.00244862,0.001988862
3.2.1.23,0.004947307,0.005123266,0.006581571,0.006554911,0.005339881,0.006764012,0.005489089,0.006087123,0.005481497,0.006163165,0.005375607,0.006258439,0.006235006,0.006376739,0.006282825,0.006747202,0.006452139,0.006321934,0.006632173,0.006103302,0.006320097,0.006286508,0.006630509,0.006291918,0.006494494,0.006314842,0.006203652,0.006319739,0.006156107,0.00649634,0.006306201,0.006871648,0.006452718,0.006211954,0.006346961,0.006287372,0.006224613,0.006198088,0.006215611,0.006508104,0.006170147,0.006416103,0.006621923,0.006111856,0.006366292,0.006015776,0.006332657,0.005992427,0.006340159,0.006501192,0.007223385,0.006588643,0.006958255,0.0066041,0.006442751,0.006505241,0.00685036,0.006595017,0.006282105,0.006629941,0.005997288,0.006481818,0.005474287,0.005814468,0.006876442
3.2.1.26,0.001590453,0.000435359,0.000840401,0.00084885,0.000461897,0.000830969,0.000486142,0.000975187,0.000447825,0.000637136,0.000452079,0.000572012,0.000602681,0.000911895,0.000546817,0.000611632,0.000620937,0.000586936,0.001143547,0.000620845,0.000622065,0.000639686,0.000947471,0.000549936,0.000602657,0.000612559,0.000619919,0.00060536,0.000603321,0.000629734,0.000581853,0.00113257,0.000606146,0.000607077,0.00061267,0.00049456,0.00060202,0.000650823,0.000539302,0.00066566,0.000727222,0.000697311,0.001048658,0.000643695,0.000607859,0.00069901,0.000719652,0.000613923,0.000634199,0.000629115,0.000809053,0.000776917,0.000877824,0.000590809,0.000735229,0.000840304,0.000781854,0.000662053,0.001151423,0.000429252,0.000849563,0.000831871,0.000724774,0.000510464,0.000521139
3.2.1.28,0.00048769,0.000906269,0.000678842,0.00097227,0.000843644,0.000832867,0.00088198,0.000786289,0.000878865,0.000915341,0.000865163,0.000839097,0.000852827,0.000792223,0.000848089,0.000878757,0.000776228,0.000825457,0.000873296,0.000840137,0.000790164,0.00084567,0.000699,0.000822378,0.000861401,0.000769219,0.000744405,0.000862962,0.000833389,0.0009425,0.000851067,0.000791262,0.000923399,0.00085581,0.000825092,0.000837419,0.000828118,0.000807132,0.000839322,0.000811086,0.000849727,0.000773881,0.00072391,0.000760787,0.00076619,0.000852641,0.000851639,0.000779601,0.00072034,0.000845835,0.000812702,0.000814615,0.001063702,0.000812862,0.000773298,0.000804187,0.000751716,0.000827623,0.00069798,0.000658926,0.000776958,0.001003758,0.000697433,0.000663893,0.000814887
3.2.1.4,0.000854828,0.001076223,0.001069326,0.001357115,0.001154728,0.001287211,0.001118406,0.001356622,0.001079296,0.001141285,0.001064213,0.001381099,0.001200023,0.001352862,0.001240028,0.001178098,0.001120402,0.001203238,0.001307504,0.001210463,0.001221782,0.001141825,0.001310115,0.001239788,0.00127533,0.00123259,0.000950993,0.001124824,0.001412421,0.001206503,0.001284493,0.001399108,0.001332331,0.001264761,0.001212394,0.001137417,0.001370595,0.001163292,0.001149755,0.00115935,0.00113259,0.001122659,0.001227455,0.001247983,0.001158451,0.00127695,0.001223111,0.001103266,0.001195812,0.001360683,0.001254358,0.001130131,0.00129605,0.001208371,0.001226906,0.00121032,0.001060014,0.001227649,0.000978692,0.001446037,0.000898029,0.001262123,0.000939457,0.001430223,0.001467289
3.2.1.51,0.0024765,0.002502485,0.00323516,0.003267818,0.002739838,0.003468983,0.002640292,0.003429716,0.002650993,0.003215376,0.002693841,0.003272372,0.003105576,0.003369153,0.0029802,0.003095431,0.00321505,0.003032991,0.003491118,0.003080685,0.003010525,0.003086047,0.003896313,0.003074471,0.003095006,0.002989901,0.003338628,0.003227185,0.003109204,0.003319916,0.003230586,0.003387893,0.003165175,0.00303258,0.003149999,0.003117694,0.00307925,0.002881274,0.003053962,0.003297142,0.003028956,0.003025452,0.003320172,0.003049892,0.003126488,0.003154628,0.003343338,0.003075495,0.002935475,0.003179841,0.003293138,0.003281971,0.003424382,0.003205514,0.003173642,0.003108204,0.003104723,0.003363598,0.002324163,0.003448755,0.002792617,0.003556732,0.002925714,0.003782736,0.003161968
3.2.1.52,0.001272186,0.001607485,0.002035062,0.002073505,0.001521519,0.001947736,0.001605217,0.002024394,0.001609175,0.001728202,0.001505382,0.001737445,0.001738357,0.002045579,0.001809596,0.001751136,0.001619973,0.001726166,0.002057161,0.001623928,0.00172163,0.001582705,0.002390123,0.001805451,0.001801181,0.001868838,0.001839867,0.001631557,0.001726622,0.001781748,0.001735413,0.00189307,0.001817879,0.001711726,0.001570604,0.001734998,0.00176101,0.001781003,0.001588482,0.00190009,0.001924528,0.001575565,0.002225003,0.001621372,0.001590057,0.001821273,0.001881845,0.001810127,0.001949695,0.001807976,0.001839378,0.001876453,0.002054915,0.001732017,0.001791433,0.001862747,0.001822196,0.0019488,0.001316532,0.001826056,0.002258834,0.001691985,0.001931719,0.002348716,0.001630208
3.2.1.55,0.000681471,0.000820462,0.00092746,0.000804939,0.000865044,0.000859723,0.000873031,0.000825567,0.000908558,0.000917294,0.00087645,0.000849389,0.000879,0.000898167,0.000903133,0.000934886,0.000782165,0.00088988,0.001030545,0.000939728,0.000894369,0.000934946,0.001061263,0.000901282,0.000937374,0.000878173,0.00098544,0.000902088,0.000982014,0.000924736,0.00094742,0.001107741,0.000919405,0.000860043,0.000922458,0.000860777,0.000878239,0.00091631,0.000925329,0.000817698,0.000947511,0.000915434,0.000922975,0.000871344,0.00093864,0.000896773,0.000914506,0.000946646,0.000904727,0.000921834,0.000990743,0.001026515,0.001135549,0.001067451,0.001048475,0.000947177,0.001243728,0.001054145,0.000575686,0.001219386,0.000898217,0.000803629,0.000590669,0.000921024,0.001108199
3.2.1.85,0.000860289,3.96E-05,0.000113627,0.000147403,4.31E-05,0.000110764,5.30E-05,0.000238907,4.23E-05,8.92E-05,3.55E-05,5.24E-05,5.24E-05,0.000165596,4.29E-05,7.60E-05,0.000227287,5.46E-05,0.000154766,5.64E-05,5.46E-05,0.000266425,6.33E-05,9.57E-05,6.83E-05,5.22E-05,0.000130323,0.000125977,5.73E-05,5.29E-05,9.54E-05,0.00014905,4.15E-05,3.88E-05,0.000201343,5.47E-05,2.94E-05,5.43E-05,4.57E-05,0.000122016,6.81E-05,0.000267696,0.000245987,6.13E-05,4.50E-05,0.000134914,0.000140066,7.44E-05,6.27E-05,5.59E-05,9.02E-05,6.83E-05,4.60E-05,6.75E-05,9.13E-05,0.000212833,0.000373039,6.31E-05,0.001288006,7.59E-05,7.29E-05,8.59E-05,2.69E-05,6.36E-05,9.77E-05
3.2.1.93,0.00129145,0.000528994,0.000768657,0.000594029,0.000485215,0.000556791,0.000469957,0.000657044,0.000486785,0.000350277,0.000443375,0.000317628,0.000350331,0.000501143,0.000340536,0.00032843,0.000434225,0.000429588,0.000595015,0.000334043,0.000378703,0.000426568,0.000457788,0.000336154,0.000299684,0.000303161,0.0003047,0.000294309,0.000319374,0.000307242,0.000352639,0.000445043,0.000311127,0.00034056,0.000439978,0.000340873,0.000319654,0.000323688,0.000300346,0.000425277,0.000459337,0.000514374,0.000558104,0.000329259,0.0003087,0.000381474,0.000384686,0.00040614,0.000384646,0.000296771,0.000389253,0.000362564,0.00032046,0.000299264,0.000425847,0.000573833,0.000661636,0.000325133,0.001316739,0.000203735,0.00060714,0.000401523,0.000402171,0.000349441,0.000488903
3.2.1.96,0.001764486,0.000300074,0.000612645,0.000758129,0.000293547,0.000616768,0.000315105,0.00067911,0.000314359,0.000818804,0.000321482,0.000471389,0.00046345,0.00058239,0.000437294,0.000462737,0.000591495,0.000431893,0.000671184,0.000447593,0.000539677,0.00046831,0.000536598,0.000426418,0.000425962,0.000391461,0.000781505,0.000640511,0.000443418,0.000508386,0.000478204,0.000722905,0.000406577,0.000480509,0.000493923,0.00045723,0.000429937,0.000396714,0.000488886,0.000850484,0.000708797,0.000427794,0.000750909,0.000462246,0.000404992,0.000526308,0.000558249,0.000370964,0.00042516,0.000386228,0.000558609,0.000530901,0.000577428,0.000448314,0.000576604,0.000698586,0.000590837,0.000474869,0.0007055,0.000608937,0.000655793,0.000401523,0.000509801,0.000539125,0.00058677
3.2.2.9,0.00077995,0.000485137,0.000593764,0.000638389,0.000559412,0.000639044,0.000514232,0.000774807,0.000544736,0.000588302,0.000530324,0.000598489,0.000597362,0.000651839,0.000661767,0.000639244,0.000696854,0.000657547,0.000658559,0.000587245,0.000624271,0.000689592,0.000813775,0.000602634,0.000626796,0.000622894,0.000641651,0.000624522,0.000550266,0.000612607,0.000640459,0.000691543,0.000633911,0.000687776,0.000657889,0.00055324,0.000638986,0.000565475,0.000556708,0.000681487,0.000638302,0.000721957,0.000700702,0.000629387,0.000557333,0.000543752,0.000603575,0.000645822,0.000607936,0.000618198,0.000541871,0.000734949,0.000720886,0.000564699,0.000623218,0.0006461,0.00073945,0.000554046,0.001156699,0.000461929,0.001207183,0.000890298,0.000506398,0.000661853,0.000780419
3.3.1.1,0.000612104,0.00107265,0.001034965,0.000885291,0.001037121,0.000916165,0.001102322,0.0007037,0.001019345,0.00081997,0.001028377,0.00084518,0.000833274,0.000914049,0.000902264,0.000826034,0.000883807,0.000810421,0.000888536,0.000859132,0.000902814,0.000956788,0.000695631,0.000929285,0.000886344,0.000885643,0.000819897,0.000828882,0.000884702,0.000834136,0.00092695,0.000969925,0.000826028,0.00096655,0.000895401,0.000868041,0.000852677,0.000876783,0.000883533,0.000836019,0.000831751,0.000910324,0.000736161,0.000854548,0.000926106,0.000888744,0.000853304,0.000949667,0.000832316,0.000953539,0.00066941,0.000825461,0.000729567,0.000885553,0.000894504,0.000791044,0.001062151,0.000866674,0.001109402,0.001037438,0.000933786,0.000649313,0.00074064,0.00075615,0.000581049
3.4.11.1,0.003270388,0.003595762,0.003277331,0.003251905,0.003375224,0.003113375,0.003466272,0.002908722,0.003369758,0.003112159,0.003392888,0.00314786,0.003345873,0.003223956,0.003180225,0.003186237,0.003244333,0.003244587,0.003101085,0.003367477,0.003240021,0.003208761,0.003363229,0.003176646,0.003372306,0.003216161,0.003177708,0.002957249,0.003173772,0.003155432,0.003054714,0.003198186,0.003201449,0.003270749,0.002972333,0.00326282,0.003150715,0.003309421,0.003258123,0.003384027,0.003398925,0.00341481,0.003272337,0.003154659,0.003179069,0.003436295,0.003592434,0.003442052,0.003367372,0.003180695,0.003438858,0.003504832,0.003622063,0.003210768,0.003297459,0.003317784,0.004517625,0.003587636,0.0037586,0.00307393,0.003524514,0.004741405,0.003932986,0.003723774,0.004010781
3.4.11.2,0.001175351,0.001399341,0.001231514,0.001429143,0.001443771,0.001369,0.001381806,0.001116432,0.00134056,0.00179802,0.001344091,0.001520857,0.001477533,0.001406469,0.001454556,0.001400131,0.001799679,0.001403863,0.001132884,0.001397321,0.001479263,0.00124761,0.000826006,0.001373625,0.001405623,0.001571951,0.001788616,0.001826054,0.001422439,0.001559768,0.001167683,0.001272319,0.001451596,0.001507112,0.001367491,0.001442754,0.001424979,0.001460819,0.001597696,0.002267454,0.001587623,0.001318081,0.000997484,0.001341853,0.001362959,0.001327081,0.00129705,0.001283422,0.001385032,0.001423563,0.000868995,0.001221174,0.001163156,0.001270403,0.001198155,0.001243731,0.001010312,0.001179982,0.001145508,0.001612259,0.001688457,0.001404231,0.001193657,0.001085228,0.001402015
3.4.11.5,0.000935251,0.001728826,0.001251586,0.00097867,0.001548353,0.000990513,0.001518544,0.000959585,0.001464031,0.001090625,0.001531883,0.001063884,0.001121299,0.000961738,0.001110916,0.001054197,0.00124475,0.001141635,0.000978428,0.001057582,0.001093347,0.001075133,0.000861534,0.001060315,0.001165927,0.001096553,0.001107946,0.001041203,0.001027521,0.001168411,0.000971021,0.000930547,0.001090827,0.001049092,0.001041034,0.001172993,0.00110303,0.001037426,0.0011137,0.001140784,0.001132683,0.001038913,0.000886758,0.001013136,0.001168254,0.001033942,0.001042741,0.00124121,0.001059351,0.001073608,0.000885854,0.000880919,0.000927138,0.001005684,0.00104388,0.001028494,0.000860336,0.000844533,0.001066511,0.001177901,0.000930005,0.000877806,0.001465819,0.001314171,0.000848182
3.4.16.4,0.005159307,0.006459236,0.006814918,0.006960262,0.006430558,0.006895223,0.006270763,0.006723256,0.006582518,0.005586225,0.006450507,0.005992638,0.006117255,0.007536021,0.005730967,0.005929695,0.005540966,0.005958575,0.006624052,0.006017949,0.006132718,0.006139616,0.007866959,0.00573775,0.006155579,0.006132039,0.005516808,0.005637069,0.005676317,0.006021158,0.005988581,0.007043583,0.006072233,0.005947501,0.005924601,0.005539114,0.005860011,0.005865754,0.005738083,0.00631894,0.006516518,0.006088621,0.007366195,0.005907555,0.005568169,0.006064088,0.006320239,0.006701653,0.006343906,0.006126988,0.007070884,0.006674448,0.0068714,0.005970475,0.006525113,0.006714536,0.006795621,0.006582458,0.006880407,0.006461589,0.006504211,0.006600373,0.00616843,0.006726843,0.007101132
3.4.24.84,0.001946084,0.001273769,0.001954295,0.002323139,0.001443603,0.002097616,0.001522193,0.002520946,0.001468739,0.001945371,0.001406538,0.001859521,0.001806403,0.002382867,0.001643011,0.001895491,0.001992993,0.001752707,0.002604633,0.001923802,0.00161987,0.002042976,0.00383814,0.001715394,0.001981015,0.00183587,0.001919616,0.001817005,0.001778393,0.001870425,0.001993433,0.002526765,0.001852506,0.001695579,0.001801022,0.001830664,0.001785599,0.001815487,0.001888145,0.001797778,0.00208123,0.001931197,0.002955471,0.001923424,0.001963449,0.002259027,0.002581728,0.002574502,0.002258782,0.001918397,0.003297758,0.003762359,0.003730967,0.002573268,0.002915733,0.002282295,0.005735583,0.003190399,0.00157101,0.00247459,0.002480866,0.002804875,0.002127316,0.003143548,0.002033599
3.5.1.18,0.000789101,0.001192861,0.000906022,0.001007092,0.001056473,0.000913352,0.001074948,0.00081655,0.00110633,0.000952343,0.001144824,0.000928438,0.000903109,0.00103762,0.000917442,0.000871439,0.000900012,0.00091532,0.000916483,0.000898726,0.000868935,0.000873405,0.00087089,0.000886883,0.000980215,0.000860409,0.000923394,0.001000155,0.000907784,0.000921025,0.000843967,0.000869969,0.000929759,0.000953957,0.000835989,0.000882745,0.000867414,0.000930802,0.000929801,0.001119135,0.001020836,0.000867084,0.000935208,0.000900824,0.000930063,0.000983309,0.000966727,0.001036256,0.000911918,0.000852093,0.001057227,0.000902231,0.000883683,0.00087923,0.000902246,0.000847307,0.000761252,0.000851501,0.000892441,0.001036133,0.001249942,0.001069469,0.00088909,0.000996575,0.001112347
3.5.1.2,0.001625321,0.00094556,0.00102019,0.000935674,0.000824484,0.000934497,0.000850784,0.001055602,0.00089443,0.000947454,0.000806042,0.000872265,0.000875431,0.001096828,0.000776496,0.000855516,0.001016033,0.000768984,0.000954191,0.000773578,0.000772448,0.000766782,0.001013591,0.00086774,0.000884611,0.000842872,0.000990422,0.001039187,0.000786858,0.000880607,0.000866173,0.001017642,0.0008807,0.000869089,0.000745823,0.000855314,0.000824412,0.00088832,0.0008291,0.001077016,0.000931014,0.000770566,0.000897802,0.000888545,0.000839818,0.000860417,0.000968706,0.000912562,0.000880286,0.00080024,0.000813241,0.000937656,0.000998038,0.000836156,0.00088415,0.001014102,0.000872297,0.000808205,0.00050707,0.00086083,0.000906971,0.001040607,0.000996397,0.000835508,0.000981885
3.5.1.25,0.002308814,0.001921361,0.001813475,0.001744958,0.001894054,0.001865353,0.001959968,0.001530474,0.001923466,0.001958196,0.002031147,0.002081497,0.001841031,0.001735199,0.001987973,0.001873046,0.002050627,0.001891965,0.001705652,0.001981569,0.002057298,0.002024151,0.001405803,0.00190645,0.001935623,0.001903683,0.002034383,0.001971659,0.001935887,0.001916183,0.001773599,0.001817628,0.002019571,0.001966503,0.00198832,0.001974641,0.001920344,0.002048896,0.00191537,0.002068585,0.001863921,0.002051268,0.001743063,0.002007347,0.001924896,0.001778477,0.001719832,0.001824987,0.00194277,0.001929809,0.001545538,0.001662936,0.001705048,0.001740235,0.001602613,0.00171889,0.001648773,0.00192527,0.002406215,0.001592033,0.001887809,0.00167734,0.001831181,0.001794255,0.001865378
3.5.1.47,0.000389994,9.87E-05,0.000234352,0.000187842,9.65E-05,0.000221855,0.000117243,0.000275116,8.82E-05,0.00016091,0.000101411,0.000152569,0.000151521,0.000196411,0.000127953,0.000131343,0.000221129,0.000122418,0.000229072,0.000118057,0.00013683,0.000292365,0.000217901,0.00013216,0.000139053,0.000123579,0.000160162,0.000131475,0.0001212,0.000150093,0.000142475,0.000165568,0.000126388,0.000150543,0.00021461,0.000109997,0.000131648,0.000113577,0.000123527,0.000193462,0.000184348,0.000297289,0.000233426,0.000158478,0.000137203,0.000153423,0.000157593,0.000164208,0.000145474,0.000136194,0.000142267,0.00016276,0.000175101,0.000174163,0.000185208,0.000195611,0.000353693,0.000173044,0.001413765,0.000150959,0.0001227,0.000173565,0.000161323,0.000288135,0.000359898
3.5.1.5,0.002235352,0.00131572,0.00113077,0.001024596,0.001193538,0.000928909,0.001357852,0.000969794,0.0012399,0.000908381,0.001332692,0.00097899,0.000954201,0.001045731,0.000956338,0.000895612,0.001085241,0.000989538,0.001023101,0.000898477,0.000993768,0.000964768,0.000717815,0.000938374,0.00095556,0.000933601,0.001102088,0.000984742,0.00086756,0.000953483,0.00086017,0.000927412,0.000977987,0.001004646,0.000970191,0.000964801,0.000919883,0.000932621,0.000887063,0.001230009,0.000913678,0.001039458,0.000962482,0.00089917,0.000882754,0.000956196,0.000919936,0.001000978,0.000953897,0.000920228,0.000803568,0.000824385,0.000753312,0.000861787,0.000894233,0.001022157,0.000962407,0.000930245,0.001770706,0.001012542,0.001103063,0.001069567,0.001077421,0.000741165,0.001341638
3.5.1.9,0.00137304,0.001274397,0.001271849,0.001363118,0.00135944,0.001146995,0.001270342,0.001181992,0.001322966,0.001370561,0.001316687,0.001259096,0.001271434,0.001302311,0.001187632,0.001292141,0.001174652,0.001176853,0.001379224,0.001172858,0.001249983,0.001221883,0.001231176,0.001273099,0.001316248,0.00126506,0.001227882,0.001306917,0.001214787,0.001253588,0.001246617,0.001360077,0.001298853,0.001204148,0.001218254,0.001270122,0.001218857,0.001226563,0.00136929,0.001218647,0.001320152,0.001282165,0.001297961,0.001256247,0.001350748,0.001262948,0.001220838,0.00137518,0.001316523,0.001175472,0.001149125,0.001291444,0.001280029,0.00126961,0.001282467,0.001209624,0.001219607,0.001256587,0.001164038,0.001469561,0.001593577,0.001503578,0.001669568,0.00112109,0.001375454
